-0.00,-0.00,1.48,-0.00,0.56
-0.00,-0.00,1.48,-0.00,0.56
-0.00,-0.00,1.48,-0.00,0.56
-0.00,-0.00,1.48,-0.00,0.56
-0.00,-0.00,1.48,-0.00,0.56
-0.00,-0.00,1.48,-0.00,0.56
-0.00,-0.00,1.48,-0.00,0.56
-0.00,-0.00,1.48,-0.00,0.56
-0.00,-0.00,1.48,-0.00,0.56
-0.00,-0.00,1.48,-0.00,0.56
9.72,9.72,2.97,5.30,11.21
17.66,17.66,7.57,11.08,19.88
29.28,29.28,13.83,19.51,28.67
46.20,46.20,23.60,23.80,50.01
69.71,69.71,27.39,36.16,73.04
75.15,75.15,27.80,38.97,74.02
76.71,76.71,23.17,28.86,75.80
77.56,77.56,22.72,33.45,75.59
79.88,79.88,16.85,36.00,76.12
80.69,80.69,17.83,31.16,75.56
80.00,80.00,20.16,30.99,74.89
80.10,80.10,21.97,35.01,73.24
78.13,78.13,21.64,26.42,74.36
78.03,78.03,25.03,33.75,75.01
77.53,77.53,24.77,37.30,75.31
78.26,78.26,21.54,30.72,75.63
78.73,78.73,18.86,33.38,77.40
76.95,76.95,13.85,41.10,77.59
72.69,72.69,13.80,42.48,75.37
68.96,68.96,11.94,37.24,76.84
66.53,66.53,12.15,39.65,76.37
61.49,61.49,13.01,43.15,77.39
55.86,55.86,13.41,42.47,77.19
55.04,55.04,13.87,41.03,75.56
52.41,52.41,14.69,38.46,76.00
49.61,49.61,12.76,37.00,77.41
55.13,55.13,10.03,34.94,76.02
60.99,60.99,9.21,30.73,75.40
58.61,58.61,11.84,27.57,74.45
67.65,67.65,19.48,22.92,78.68
71.64,71.64,15.86,23.44,75.46
77.76,77.76,13.86,26.02,78.79
77.91,77.91,15.78,24.82,79.76
79.67,79.67,21.43,24.42,76.48
79.99,79.99,23.48,32.03,78.34
80.05,80.05,21.87,31.74,76.81
78.63,78.63,22.27,32.05,77.61
77.48,77.48,33.46,30.75,77.31
77.56,77.56,31.45,31.07,79.87
75.70,75.70,27.82,25.45,78.48
74.93,74.93,28.50,27.47,79.29
75.42,75.42,26.03,20.82,77.14
77.86,77.86,27.38,28.29,77.55
76.59,76.59,39.85,33.73,76.62
75.64,75.64,38.05,28.44,77.49
73.43,73.43,39.79,23.27,77.19
72.39,72.39,38.18,29.54,76.91
71.83,71.83,35.06,31.48,76.30
72.25,72.25,31.37,22.89,76.56
65.18,65.18,33.61,20.17,77.16
67.95,67.95,30.82,17.30,76.21
61.99,61.99,35.64,20.69,77.21
58.67,58.67,44.38,22.62,78.48
59.12,59.12,40.36,29.68,75.39
62.32,62.32,28.87,29.76,75.73
64.52,64.52,34.85,29.69,73.71
67.08,67.08,35.65,35.24,73.64
73.04,73.04,32.63,35.92,75.56
71.59,71.59,44.86,33.15,74.55
75.23,75.23,39.01,36.21,76.00
74.02,74.02,45.31,33.36,74.42
77.09,77.09,41.25,34.04,75.52
77.29,77.29,41.13,27.61,74.38
81.02,81.02,42.49,29.23,73.37
77.93,77.93,40.56,29.06,72.14
